user_name,is_expert_reviewer,user_level,user_id,skin_types,age_range,is_repurchase,is_recommended,star_effectiveness,star_packaging,star_texture,star_value_for_money,source,created_at,total_likes,is_verified_purchase,details,duration_of_used,product_id,product_name,product_size
Rimasetyo,,Rising Star,5c1aa9db3b351a3320a9977e,Kulit Kombinasi;Kulit Sensitif;Jerawat;Aging;Pori Besar;Kulit Kusam;Komedo,25 - 29 th,yes,yes,5,5,5,5,soco-web-mobile,2021-08-23T02:34:52.828Z,0,True,Sunscreen terepicccc. Dari segimanapun doi juara umum. Hanya saja harganya yg bikin dompet menangisss. Jd kalo beli ini nunggu pas discont. Hahaha. Udh otw botol ke 5 nihh 🥰,More than 1 Year,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,50 ml
JihanRestya,,SOCO Star,5fc95415c914c653674c64ad,Kulit Kombinasi;Aging;Flek;Dark Circle,25 - 29 th,yes,yes,5,5,5,4,review-ios,2021-08-22T23:16:23.745Z,0,True,"Sukaaaak banget, wangiiiii! Gak bikin white cast dan cepet nyerepnya. Walau kadang habis pakai ini ngerasa wajah jadi lebih oily (gak berlebihan oilynya)  tapi masih worth to buy banget",,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,50 ml
viertakania,,SOCO Star,5c1ac6da3b351a332004ef3b,Kulit Normal;Kulit Kombinasi;Stretch Mark;Flek;Dark Circle;Komedo,25 - 29 th,maybe,yes,5,5,3,4,review-ios,2021-08-22T23:10:37.543Z,0,True,"Wanginya enak dan teksturnya nyaman di kulitku karena lebih condong ke jenis kulit normal ke kering. Tapi kalau dipake bareng sama serum atau moisturizer yang bertekstur creamy, jadi lama nyerap ke wajahnya",1 Week - 1 Month,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,50 ml
mellindalukito,,Super Star,5fd429364ebcb66b05db69c7,,,yes,yes,5,5,5,5,review-ios,2021-08-22T13:02:05.840Z,1,True,"Kerasa banget kulit ga terasa terbakar saat berpapasan langsung dg sinar matahari. Utk kulit kombinasi yg cenderung kering cocok sih. Ga bikin bruntusan/jerawat. Cocok banget 👍💯
Wanginya juga lembut. Efek agak glossy & ga merubah warna kulit jd putih pekat",Less than 1 Week,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,50 ml
Chindysulisty,,SOCO Star,5c1ac15f3b351a3320faac6f,Kulit Berminyak;Jerawat;Kantung Mata;Dark Circle,25 - 29 th,yes,yes,5,5,5,5,review-ios,2021-08-22T07:44:13.745Z,0,True,"This one is the ‘finally-I-found-you’ sunscreen product. It doesn’t leave all the greasy feeling, white cast and doesn’t heavy at all. And the important point about this product is, it can absorb quickly. 
Definitely a must have sunscreen. ",More than 1 Year,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,50 ml
ansulf,,Rising Star,5c1ab3c63b351a3320dae523,Kulit Kombinasi;Kulit Sensitif;Jerawat;Kulit Kusam;Dark Circle;Komedo,25 - 29 th,yes,yes,5,5,4,5,review-ios,2021-08-21T11:07:02.232Z,0,True,"sangat membantu melembabkan wajah dalam tahapan skincare, kl serum sm moisturizer kan banyak yang efeknya melembabkan terus ditambah juga sama sun cream yang melembabkan juga. such a great product!",1 - 3 Months,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,50 ml
ansulf,,Rising Star,5c1ab3c63b351a3320dae523,Kulit Kombinasi;Kulit Sensitif;Jerawat;Kulit Kusam;Dark Circle;Komedo,25 - 29 th,yes,yes,5,5,4,5,review-ios,2021-08-21T11:05:37.221Z,0,False,"sangat membantu melembabkan wajah dalam tahapan skincare, kl serum sm moisturizer kan banyak yang efeknya melembabkan terus ditambah juga sama sun cream yang melembabkan juga. such a great product!",1 - 3 Months,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,Freebies
ynkgrbl,,SOCO Star,5c1abd433b351a3320f27527,Kulit Kombinasi;Pori Besar;Kantung Mata;Komedo,19 - 24 th,yes,yes,5,5,5,5,review-ios,2021-08-21T07:48:01.135Z,2,False,"Udhh botol yg ke 2 pake inii, all time fav buat sunscreen, spf nya juga tinggi, gak ninggalin white cast, wanginya juga sukaa 🥰 memang mahal sihh, tapi awet kok dipakenyaaa",1 - 3 Months,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,Freebies
nandariva,,SOCO Star,600ef2c53f536d503e2d405e,,,maybe,yes,5,5,3,3,review-android,2021-08-21T05:22:28.587Z,2,False,"sunscreen aku yg ketiga. texturenya diawal2 pemakaian agak aneh utkku. tp lama kelamaan jd terbiasa.  aku suka sunscreenya, tp as usual, aku bakal beli lg kl ada promo. hahah",1 - 3 Months,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,
christycerevina,,SOCO Star,5c8de8993d71e8000501fe4f,Kulit Kombinasi;Kulit Sensitif;Skin Tightening;Jerawat;Aging;Pori Besar;Komedo,19 - 24 th,yes,yes,5,5,5,4,soco-web-desktop,2021-08-20T17:01:21.717Z,1,True,suka bgt sama sunscreen ini.. . sunscreen ada two function sbg sunscreen dan melembabkan. walaupun harganya to pricey but sejauh pemakaian ini suka bgt protect bgt dr matahari dan juga bikin kulit jd cerah tidak kusam,,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,50 ml
Saadah,,SOCO Star,5c36cd06dbe06f0009e47ca2,Kulit Berminyak;Pori Besar,25 - 29 th,yes,yes,5,5,5,4,review-ios,2021-08-19T13:22:55.639Z,0,True,"Ini tuh enak banget, wangi, lembut, adem, dan efek plusnya ketika udah meresep di muka itu kulit jadi cantik. Cuman pake ini ga bisa buru2 apalagi pas berkeringat, karena nunggu ngeresepnya cukup lama dan karena dia sekaligus moisturizer bisa2 muka jadi greasy kalo makenya ga bener.",3 - 6 Months,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,50 ml
ribkas_,,Rising Star,5e6cb4d48db0010a9f91dc73,Kulit Kombinasi;Kulit Kusam;Kantung Mata;Komedo,19 - 24 th,yes,yes,5,3,4,2,review-ios,2021-08-19T12:51:58.563Z,0,True,Super enak untuk di blend dan ga bikin oily                                                                                                                   ,,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,50 ml
SocoUser,,SOCO Star,611453b50905c447ad4aaf74,Kulit Kombinasi;Jerawat;Pori Besar;Komedo,19 - 24 th,yes,yes,5,5,5,4,review-ios,2021-08-19T03:58:12.663Z,1,False,"Okayy ini pertama kalinya aku nemu sunscreen yang gak bikin wajah terlihat kusam! Malah bikin glowing gituu tp gak minyakan, soalnya kan ada tuh ya sunscreen yg ada efek glowingnya jg tp dia greasy bgt dan ujung2nya nimbulin jerawat, selain itu sunscreennya cosrx ini jg gak ngerubah warna kulit sama sekali. Semoga bakal cocok terus sih dan pastinya bakal repurchase",Less than 1 Week,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,Freebies
intanian,,Super Star,5c1ac1cf3b351a3320fb91fa,Kulit Berminyak;Kulit Sensitif;Stretch Mark;Jerawat;Flek;Pori Besar;Dark Circle;Komedo,25 - 29 th,yes,yes,5,5,5,4,review-ios,2021-08-19T02:32:38.723Z,0,True,Nyobain sunscreen ini karena mau ganti dari Biore UV Aqua Rich dan pas pertama kali coba langsung suka sama wanginya! Calming bgt buatku. Untuk kulitku yg acne prone ga bikin jerawatan. Dia juga bikin kulit berasa lebih glowing dan super nyaman dipakai! 10/10 recommends!,,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,50 ml
alyssada,,Rising Star,5c73b933ef3ff100063e7759,Kulit Kombinasi,19 - 24 th,maybe,yes,4,5,4,4,review-ios,2021-08-18T09:33:34.483Z,0,True,"Baguss, aku biasanya kalo pake sunscreen jadi kusam dan pake cosrx ini engga dong, trus ada sejuk2nya dikit gitu, dan no whitecast! harganya agak pricey tp worth to buy",1 - 3 Months,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,
Yllayn,,Diva Star,5e706c3de5bd2f6248e225c8,Kulit Kering;Kulit Berminyak;Aging;Kulit Kusam;Kantung Mata;Dark Circle,25 - 29 th,yes,yes,5,4,5,4,soco-web-desktop,2021-08-18T01:08:29.303Z,0,True,"Sunscreen ini teksturnya lumayan thick, tapi pas di apply di muka lgsg menyerap di kulit dan ga bikin berat di kulit aku, ga bikin belang muka aku juga",1 Week - 1 Month,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,50 ml
whisdamw,,Super Star,5c1aa9943b351a3320a84399,Kulit Kering;Kulit Kusam;Dark Circle,30 - 34 th,yes,yes,5,5,5,4,review-android,2021-08-17T11:15:36.428Z,0,True,Sunscreennya bikin kulit aku lembab dan ada efek glowing. Tidak menimbulkan efek white cast juga. Cepat meresap. Cocok buat kulit aku yang kering ini.,1 - 3 Months,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,
jihadjihad,,SOCO Star,5c24a27a46e37e0005dcd318,Kulit Kombinasi;Jerawat;Aging;Pori Besar;Kulit Kusam;Komedo,19 - 24 th,maybe,yes,5,4,4,4,review-ios,2021-08-17T10:27:47.023Z,0,False,"Sunscreen yang ok menurutku karena wanginya enak, setelah diapply nanti beberapa saat muka lebih lembab dan lebih calm, serta ada efek glowingnya setelah pemakaian. Kalo kekurangannya, ada white cast pas pertama kali diapply, jadi harus nunggu dulu sekitar 15-30 menit baru aga mendingan. Selain itu, kalo habis eksfoliasi malamnya trs pakai produk ini sewaktu pagi kadang-kadang ngasi efek perih gt (?) dan terasa aga berat dimuka, mungkin karena SPFnya tinggi makanya berat banget kali ya (?)",More than 1 Year,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,50 ml
vivinatasya,,Diva Star,5d35c9b10f02950005061492,Kulit Normal;Kulit Kombinasi;Kantung Mata;Dark Circle,25 - 29 th,yes,yes,5,5,5,5,review-ios,2021-08-17T10:21:42.491Z,0,True,Non sticky and non greasy sunscreen! Best part of this sunscreen is that it doesn’t leave any white cast. It’s moist enough and good to put under your base make up. I’m on my 3rd bottle for this products.,3 - 6 Months,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,50 ml
Ayuri94,,Rising Star,5c1aafde3b351a3320c776d7,Kulit Normal;Kulit Kusam,25 - 29 th,yes,yes,5,5,5,5,review-ios,2021-08-17T08:15:49.081Z,0,True,"Suka banget sama sunscreen inii, wanginya enaakk, teksturnya gak bikin membekas putih2 gitu, cepet banget ngeresepnya, dan sangat melembabkan plus bikin wajah kita jadi auto glowingg",More than 1 Year,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,50 ml
emaliani0305,,Diva Star,5c1aac413b351a3320b673c7,Kulit Kombinasi;Jerawat;Flek;Pori Besar;Kulit Kusam;Dark Circle;Komedo,25 - 29 th,yes,yes,5,4,4,5,review-android,2021-08-17T03:17:33.902Z,0,True,produknya oke walau tetap butuh waktu untuk meresap dan ga lengket di kulit dan karena ada aloeveranya jadi sedikit lebih ringan teksturnya. patut dicoba deh buat yg lagi nyari sun cream ,3 - 6 Months,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,
Mutiaputri95,,SOCO Star,5e2c917ca8c8d1aeb1c468f4,Kulit Berminyak;Kulit Kombinasi;Kulit Sensitif;Flek;Pori Besar;Kulit Kusam;Kantung Mata;Dark Circle;Komedo,25 - 29 th,maybe,yes,5,5,5,5,soco-web-desktop,2021-08-17T00:37:44.519Z,0,True,"Belum expert banget membedakan jenis sunscreen. Tapi pake doi bener-bener lembabnya berasa, tidak greasy di kulit muka aku. Bahkan aku pake dia juga di kulit tangan aku. Cepat meresap sih produknya di kulit muka aku. Tidak menyebabkan iritasi juga di jenis kulit muka aku yang sensitif dan kering ini~",1 Week - 1 Month,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,50 ml
allysaqc,,SOCO Star,5c4ddcea6781c90008902a91,Kulit Kering;Stretch Mark;Kulit Kusam;Komedo,19 - 24 th,yes,yes,5,5,5,5,review-ios,2021-08-16T16:47:22.177Z,0,True,"Setelah banyak kali mencoba sunscreen, akhirnya menemukan ini yang cocok di aku. Gak bikin kusam dan teksturnya aku suka banget krn gak bikin berminyak di muka ",1 - 3 Months,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,50 ml
SiMuttQu,,SOCO Star,609604dc138a8cdb56aaa614,,25 - 29 th,yes,yes,4,5,4,4,review-android,2021-08-16T13:55:30.633Z,0,True,"sunscream ini tekstur awalnya kek full cover banget, tapi setelah di ratain jadi ringan banget.. ini juga non-comedogenic jadi aman lah buat kulit-kulit tipe sensitif",Less than 1 Week,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,
Amyreview,,SOCO Star,5f79f0016c3793fbbb3d03c2,Kulit Kering;Kulit Sensitif;Jerawat;Pori Besar,30 - 34 th,yes,yes,5,4,5,5,soco-web-desktop,2021-08-16T11:51:37.046Z,1,True,"Jadi aku baru nyoba pakai ini, sebelumnya pakai produk lain. Tipe mukaku itu sensitif banget dan sangat mudah berjerawat. tapi pakai ini sejauh ini aman, tidak bikin gatal dan bruntusan. texturenya ringan, cuman kurang 1. wangi banget. tapi gpp, pas udah dipake lama2 wanginya hilang dan ringan seperti tidak pakai apa2 di wajah. Wajar ini produk laku banget! ",1 Week - 1 Month,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,50 ml
chelseavalencia,,SOCO Star,60b1c8bfbf01c5ae8f7208fc,Kulit Normal;Kulit Kusam;Dark Circle;Komedo,< 18 th,maybe,yes,4,4,5,3,review-ios,2021-08-15T12:19:13.829Z,0,True,"wangi sih menurut aku and dia gampang di blend di wajah + cepet nyerep, whitecastnya okeyy dan lumayan membantu kita biar ga kena sinar matahari secara langsung but ya agak mahal :(",1 - 3 Months,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,50 ml
chriziagc,,Super Star,5fd1cedb2f1f7c54625ca928,Kulit Berminyak;Flek;Pori Besar;Kulit Kusam,,yes,yes,5,5,5,5,review-ios,2021-08-15T06:53:28.952Z,1,True,Super dupeerr kereeenn ini produkk. Buat muka yang berminyak yuk merapaatt diaku sih aman- aman aja yaaa. Dan wangi nya enak. Texture nya jg pas gak terlalu padet banget dan gak cair banget juga. Pokoknya pas lah dipake seharian,1 - 3 Months,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,50 ml
kjo1903,,SOCO Star,5e7f414ba538b934e5d6418b,Kulit Kering;Kulit Sensitif;Pori Besar;Dark Circle;Komedo,30 - 34 th,maybe,yes,5,5,5,5,review-ios,2021-08-14T12:56:38.858Z,2,True,"sudah pakai cosrx selama 2tahun belakangan ini tapi baru moisturizer dan serumnya, tipe kulit gue sensitif dan kering, sedangkan sunscreen ini uda gua coba 1 bulanan, so far cepet menyerap dimuka dan ga bikin muka gue bruntusan.",1 Week - 1 Month,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,50 ml
rimafatih,,SOCO Star,5c1abf4b3b351a3320f6edbf,Kulit Kombinasi;Pori Besar;Kulit Kusam;Dark Circle;Komedo,25 - 29 th,yes,yes,5,5,5,4,review-android,2021-08-14T04:20:40.862Z,0,True,"Ga bikin jerawatan, white cast di awal aja. Lumayan ga terlalu oily dibandingkan yang lain, dan enak juga dipakenya ga terlalu berat. Lebih suka ini sih tekstur dan hasil akhirnya",3 - 6 Months,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,
Ivanaaurelia,,Rising Star,5c1ac4423b351a3320ffaa8f,Kulit Kombinasi;Jerawat;Aging;Kantung Mata,19 - 24 th,maybe,yes,4,5,4,5,review-ios,2021-08-13T16:34:28.850Z,0,True,"Baru pertama kali coba sunscreen ini selama krg lebih 2minggu blkgn. untuk aku yg acne prone skin (msh dalam proses healing) cocok ajaa gak bikin muncul jerawat” baru (aku pakai tiap hari pas mau keluar) untuk efektivitasnya aku kurang bisa jabarkan so far aku kebetulan klo pergi siang” naik motor pakai double mask, topi, helm ga ada yg belang siih di area muka. Oh aku jg suka finishingnya yg glowing. ada aromanya aku sukaa freshh dan kebetulan ini vegan friendly! ",1 Week - 1 Month,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,50 ml
nstiarma,,Rising Star,5c1abb653b351a3320efa692,Kulit Berminyak;Jerawat;Pori Besar;Kulit Kusam,25 - 29 th,yes,yes,5,5,5,5,sociolla-web-desktop,2021-08-13T06:14:00.988Z,1,True,"Suncreen kesukaan akuu!! Sangking sukanya aku sampe belah dua kalo mau habis sangking tidak ingin kehilangan dia haha.. calming, soothing, protectingnya dapet banget, minusnya paling dia bikin agak minyakan yaa.. namanya juga bukan buat oily skin. Bakal beli lagii !!!!!",6 Months - 1 Year,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,50 ml
paninicaprese_,,Diva Star,5f8e3afdb55d755192580ad6,Kulit Normal;Kulit Berminyak;Jerawat;Kulit Kusam;Komedo,< 18 th,no,no,1,2,2,2,review-ios,2021-08-13T05:57:28.135Z,0,True,"This sunscreen has a lot of global hype, which is why i tried it out. I actually stopped using it because it makes my skin greasy and break out. it also contains ethanol, which my skin is sensitive to.",1 - 3 Months,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,50 ml
FransRicky,,SOCO Star,605603154b775c334dba68a4,Kulit Berminyak;Jerawat;Pori Besar;Kulit Kusam;Komedo,19 - 24 th,yes,yes,5,5,5,4,review-ios,2021-08-13T05:33:26.417Z,1,True,Tidak ada whitecastnya dan pas terkena terik matahari tidak membuat wajah kusam seperti kain lap. Aromanya juga segar dan harum seperti aroma aroma surga.,1 Week - 1 Month,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,50 ml
FransRicky,,SOCO Star,605603154b775c334dba68a4,Kulit Berminyak;Jerawat;Pori Besar;Kulit Kusam;Komedo,19 - 24 th,maybe,yes,5,5,5,4,review-ios,2021-08-13T05:17:39.355Z,3,False,"Tidak ada whitecast, dan saat dipakai siang hari tidak bikin wajah kusam kecut kek keset kaki :) aromanya juga harum sperty di surga, semoga bisa cocok terus.",1 Week - 1 Month,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,Freebies
diisardiisa,,Diva Star,5d006e1dbc95c20005c3424f,Kulit Normal;Kulit Kombinasi;Komedo,30 - 34 th,yes,yes,5,5,5,5,sociolla-web-desktop,2021-08-13T02:47:12.834Z,0,True,"Sun cream dengan SPF yang cocok dipakai setiap hari tanpa bikin kulit jadi kering. Teksturnya nggak terlalu padat, gampang diaplikasikan dan cepat menyerap. Love this!",3 - 6 Months,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,50 ml
fauziah456,,SOCO Star,5e71a84daefb1b17b96505db,Kulit Berminyak;Kulit Kombinasi;Kulit Sensitif;Jerawat;Pori Besar;Komedo,25 - 29 th,maybe,yes,5,5,5,5,review-ios,2021-08-12T22:13:25.510Z,0,False,Lumayan banget freebies nya. Ga pernah kepikiran buat nyobain dari brand sukin. Tp krn dpt free dan efek nya di kulit aku gada efek negatif . Soon bisa lah buat alternative lain. Kalo lagi nyari facewash yang affordable.,1 - 3 Months,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,Freebies
dwftrnn96,,SOCO Star,5d0452958aaa980008b9c853,Kulit Berminyak;Kulit Sensitif;Skin Tightening;Jerawat;Pori Besar;Kantung Mata;Komedo,25 - 29 th,yes,yes,5,5,5,5,soco-web-mobile,2021-08-12T15:22:02.059Z,0,True,"Sunscren terbaik menurutku untuk kulit berjerawat dan berminyak bener bener se calm itu dimuka dan ini termasuk sunscreen favoritku aku pakai ini udah 3 thn dan ga pernah ada iritasi atau apapun itu , i love it!!!",More than 1 Year,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,50 ml
restypamujiasih,,SOCO Star,5c1abc893b351a3320f0ff4d,Kulit Berminyak;Kulit Kombinasi;Kulit Sensitif;Jerawat;Pori Besar;Kulit Kusam;Kantung Mata,30 - 34 th,yes,yes,5,5,5,5,soco-web-mobile,2021-08-12T15:10:04.558Z,0,True,"Akhirnya,setelah perjalanan panjan mencari sunscreen,ketemu juga yg pas di muka pas di kantong, sedikit whitecast pas awal apply,tp lama lama nge blend ko,ga perih di mata juga kena air wudhu",1 Week - 1 Month,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,50 ml
dewsyhptr,,Rising Star,5c1ab05c3b351a3320c9fe5b,Kulit Kombinasi;Skin Tightening;Jerawat;Pori Besar;Kulit Kusam;Dark Circle;Komedo,19 - 24 th,yes,yes,4,4,5,4,review-ios,2021-08-12T06:50:24.862Z,1,True,"Sunscreen yg menurutku ringan kaya moisturizer aja. Sedikit white cast kl pakenya kebanyakan, gabikin muka jerawatan dan ga terlalu lengket sih. Aku udh repurchase 2x ini ",1 - 3 Months,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,50 ml
monicanv93,,SOCO Star,5f87623ceccae9eac2031e47,Kulit Kering;Cellulite;Aging;Flek;Pori Besar;Kulit Kusam,30 - 34 th,yes,yes,5,5,5,5,review-android,2021-08-12T04:59:07.008Z,0,True,"Udah tube ke-2 ku, suka banget sama sunscreen ini🥰. Tiap pake ss ini udah ga perlu pake moisturizer lg karna selembab itu dan bisa mudarin bekas jerawat juga. ",6 Months - 1 Year,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,
AgnesVero27,,SOCO Star,5f451030111cfc8551315feb,,19 - 24 th,yes,yes,5,5,5,5,review-android,2021-08-12T03:29:43.623Z,0,True,"udah purchase kedua kali, langsung beli 2 botol, sekian lama mencari sunscreen yg bagus, langsung nyerep dan no Whitecast, akhirnya ketemu sama suncsreen ini, love love banget, bakal pakai ini terus forever more 💖",More than 1 Year,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,
Rd712,,SOCO Star,5c1ab8923b351a3320ec7b18,Kulit Kombinasi;Komedo;Dark Circle;Kantung Mata;Kulit Kusam;Flek;Jerawat,30 - 34 th,yes,yes,4,5,4,5,soco-web-desktop,2021-08-11T17:38:41.139Z,0,True,"Wanginya enak. Bener-bener bagus di kulit. Hanya sayangnya untuk cuaca disini sepertinya kurang bagus dipakai untuk kegiatan outdoor. Jika digunakan di ruangan ber-AC atau lokasi yang dingin, produk ini sangat recommended. Akan bersatu dan bercampur dengan keringat jika keadaan lembab.",More than 1 Year,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,50 ml
kall123,,SOCO Star,5f88e7287f37094dde8da666,,30 - 34 th,yes,yes,5,5,5,4,review-android,2021-08-11T17:10:35.139Z,0,True,"dari sekian banyak sunscreen yg pernah gw coba, this is the most close-to-ideal sunscreen. no whitecast, teksturnya juga ok. setelah diapply di wajah jg ngga greasy bgt which I like krn gw cenderung oily. ngga terlalu cair juga (berasa ga pk sunscreen kalo ngeresep bgt 😂). with current wfh thing, krn enjoy sm hsl aplikasinya jg jadi ngga mager buat ttp pake sunscreen walopun cuma di rumah",6 Months - 1 Year,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,
ninput11,,SOCO Star,610f992173e84c83e005fc99,,25 - 29 th,maybe,yes,5,5,4,4,soco-web-mobile,2021-08-11T15:37:20.251Z,0,False,"Ini melembabkan puol sih sunscreenya gausah pake pelembab lg juga udh oke. Gaada whitecastnya sama sekaliii, cocok untuk kulit sensitif juga, untuk tipe kulitku yg oily juga cocok hehe isinya banyakk",1 - 3 Months,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,50 ml
Anasyaavinda,,Diva Star,5ebe5fddfc7f8cef43e68217,Kulit Kering,19 - 24 th,yes,yes,4,5,4,4,review-ios,2021-08-11T12:26:35.640Z,0,True,"sunsceen ini cocok aja sih di kulit aku dan bagus bangeeeet, ada wangi, ada sedikit whitecast, saat di aplikasiin mungkin jangan langsung terpapar sinar matahari, harus tunggu bbrp menit dulu agar meresap dan bekerja dgn baik",1 Week - 1 Month,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,50 ml
Icahseftiani,,SOCO Star,5e70fd46d1b0827b2975fa7a,Kulit Berminyak;Flek;Pori Besar;Dark Circle,25 - 29 th,maybe,yes,5,5,5,5,review-android,2021-08-11T02:22:14.805Z,0,True,Packaging nya bagus dan mudah di bawa. teksturnya enak dan mudah banget buat di aplikasiin ke wajah. setelah di aplikasi ini nggak menimbulkan minyak pada wajah,,19048,Aloe Soothing Sun Cream SPF 50+ PA+++,50 ml
